,BMS_min_cell_temp_id_9.0,OBC_internal_voltage,OBC_internal_current,BMS_max_cell_voltage_id_8.0,BMS_max_cell_temp_id_3.0,BMS_max_cell_temp_id_4.0,BMS_max_cell_voltage,BMS_min_cell_temp_id_12.0,BMS_bus_current,LV_voltage,BMS_max_cell_temp_id_0.0,BMS_max_cell_temp_id_5.0,OBC_output_current,LV_temperature,BMS_min_cell_voltage,MCU_motor_avg_temp,BMS_max_cell_temp_id_1.0,LV_current,BMS_min_cell_voltage_id_4.0,BMS_max_cell_voltage_id_11.0,BMS_min_cell_temp_id_11.0,BMS_bus_voltage,OBC_output_voltage,BMS_min_cell_voltage_id_5.0,BMS_max_cell_temp_id_2.0,BMS_max_cell_voltage_id_6.0,BMS_max_cell_temp,BMS_min_cell_voltage_id_0.0,BMS_min_cell_voltage_id_2.0,BMS_soh,BMS_min_cell_temp_id_10.0,BMS_min_cell_voltage_id_3.0,MCU_motor_speed,BMS_max_cell_voltage_id_12.0,BMS_max_cell_voltage_id_9.0,LV_soc,LV_soh,BMS_min_cell_temp_id_6.0,BMS_min_cell_voltage_id_1.0,BMS_isolation,BMS_min_cell_temp_id_7.0,BMS_max_cell_voltage_id_10.0,BMS_min_cell_temp,OBC_mux_1.0,BMS_max_cell_voltage_id_7.0
14218,0.0,-0.6423301,-0.7687539,0.0,0.0,0.0,-0.74982035,0.0,0.7565208,0.78629863,1.0,0.0,-0.35976914,0.20512821,-0.7674035,-2.6755927,0.0,-0.6208528,0.0,1.0,0.0,-0.7557234,-0.42126203,1.0,0.0,0.0,0.807871,0.0,0.0,-0.87558776,0.0,0.0,-2.3301039,0.0,0.0,0.82345235,0.5304539,1.0,0.0,0.6666667,0.0,0.0,0.31763706,0.0,0.0
16055,0.0,-0.49843505,-0.07173343,0.0,0.0,0.0,0.51289415,0.0,-0.2616542,-0.18181792,1.0,0.0,0.46484327,0.20512821,0.5874485,-0.06325644,0.0,0.27925858,0.0,1.0,0.0,0.48400754,-0.016523337,1.0,0.0,0.0,-0.44215745,0.0,0.0,-0.024226192,0.0,0.0,0.15659617,0.0,0.0,0.7863,-0.15293463,1.0,0.0,0.6666667,0.0,0.0,0.6471882,0.0,0.0
3718,1.0,-0.51093704,-0.81280196,0.0,0.0,0.0,-0.23781177,0.0,-0.15300046,-0.4625022,0.0,0.0,-0.1100184,0.5641026,-0.075662,-0.4396695,0.0,-0.25166774,0.0,0.0,0.0,-0.29542154,0.36051187,0.0,1.0,0.0,0.98013365,0.0,0.0,-0.12905303,0.0,1.0,-0.017219191,0.0,0.0,0.28335103,0.14124887,0.0,0.0,-0.6111111,0.0,1.0,0.3200258,0.0,0.0
13603,0.0,0.034554347,-0.10517909,0.0,0.0,0.0,-0.96048975,1.0,-0.73434746,0.92043656,0.0,1.0,1.2228354,-1.2051282,-0.955736,1.2076454,0.0,0.8081465,0.0,0.0,0.0,-1.0071512,0.44935155,0.0,0.0,0.0,0.8765084,0.0,0.0,0.53868014,0.0,1.0,0.69630456,0.0,0.0,-0.62982094,-0.13169631,0.0,0.0,-0.44444445,0.0,0.0,-0.8630289,0.0,1.0
7038,0.0,-0.15519296,-0.9928679,0.0,1.0,0.0,-0.34863797,0.0,-0.81795704,0.5514171,0.0,0.0,0.53141403,0.0,-0.49659532,-0.57458717,0.0,0.5665767,0.0,0.0,1.0,-0.4595727,0.40283993,0.0,0.0,0.0,-0.4400864,0.0,0.0,0.6586867,0.0,1.0,-0.5839548,1.0,0.0,-0.06865329,-1.1958039,0.0,0.0,-0.44444445,0.0,0.0,-0.78161603,1.0,0.0
2898,0.0,0.12475194,-0.66473913,0.0,0.0,0.0,0.41745028,0.0,-1.1218039,-0.49084356,0.0,0.0,0.19944039,0.5641026,0.45825657,-0.37926498,1.0,1.3855956,1.0,0.0,0.0,0.44798294,1.360535,0.0,0.0,1.0,1.0687938,0.0,0.0,-0.871223,0.0,0.0,-0.68304664,0.0,0.0,0.780068,0.27689514,1.0,0.0,0.11111111,0.0,0.0,0.83262056,1.0,0.0
3311,0.0,-0.57582206,0.22267412,1.0,0.0,0.0,0.19861291,0.0,-0.5946131,0.5843982,0.0,0.0,0.0693895,-1.2051282,0.15872887,0.629397,1.0,-0.8166145,0.0,0.0,0.0,0.24797551,0.9691297,0.0,0.0,0.0,0.5705703,0.0,1.0,0.64150345,1.0,0.0,0.4434589,0.0,0.0,-0.053702988,-0.92236644,0.0,0.0,-0.6111111,0.0,0.0,-0.9253243,0.0,0.0
1599,1.0,-0.58101034,0.39792234,0.0,0.0,0.0,-0.08133687,0.0,1.0480921,0.6562258,0.0,1.0,-0.92363936,0.25641027,-0.07350185,1.0104804,0.0,0.13997915,0.0,0.0,0.0,-0.038936365,0.66386163,1.0,0.0,0.0,0.01662846,0.0,0.0,0.6916118,0.0,0.0,0.89165807,0.0,0.0,-0.91754764,0.3591057,0.0,0.0,-0.055555556,0.0,1.0,-0.21921115,1.0,0.0
15902,0.0,-0.5104206,-0.12978688,0.0,0.0,0.0,0.40772545,0.0,-0.17685159,-0.10118592,1.0,0.0,0.39616302,0.20512821,0.47460553,-0.28083295,0.0,0.20429021,0.0,1.0,0.0,0.3807525,-0.050232857,1.0,0.0,0.0,-0.3380445,0.0,0.0,-0.09513636,0.0,0.0,-0.050515983,0.0,0.0,0.7893946,-0.096017815,1.0,0.0,0.6666667,0.0,0.0,0.61973983,0.0,0.0
16856,0.0,-0.64736587,1.1146669,0.0,0.0,0.0,0.73567015,0.0,0.34832424,-0.32538003,0.0,1.0,-0.60751766,0.25641027,0.7049389,-0.4516382,0.0,-0.48064807,0.0,0.0,0.0,0.8128691,0.27555054,1.0,0.0,0.0,-0.14534394,0.0,0.0,0.21896595,1.0,0.0,-0.27131543,0.0,0.0,-0.39276153,-0.3647669,0.0,0.0,-0.9444444,0.0,0.0,0.6083648,0.0,1.0
14193,0.0,-0.6442888,-0.7782398,0.0,0.0,0.0,-0.7670048,0.0,0.77037704,0.79947335,1.0,0.0,-0.37099147,0.20512821,-0.78584224,-2.7111447,0.0,-0.6331026,0.0,1.0,0.0,-0.7725952,-0.42676982,1.0,0.0,0.0,0.82488215,0.0,0.0,-0.88717955,0.0,0.0,-2.3639457,0.0,0.0,0.82395816,0.5397486,1.0,0.0,0.6666667,0.0,0.0,0.31315383,0.0,0.0
13075,0.0,-0.08653608,-0.114916556,0.0,0.0,0.0,-0.639223,1.0,0.42389917,-0.2634662,0.0,0.0,-0.26641038,0.74358976,-0.7133382,-0.38599443,1.0,0.6659399,0.0,0.0,0.0,-0.7590098,0.35309038,0.0,0.0,0.0,0.8046944,0.0,1.0,0.22127612,0.0,0.0,-0.4449313,1.0,0.0,-0.41575745,0.34317696,0.0,0.0,-0.7777778,0.0,0.0,-0.1680533,0.0,0.0
10572,0.0,-0.17038119,0.9639301,1.0,0.0,0.0,-0.9686806,0.0,-0.54515296,0.3439907,0.0,1.0,-0.33565602,0.7948718,-0.9803777,0.5970421,0.0,-0.027188376,0.0,0.0,0.0,-0.981545,-0.2983986,1.0,0.0,0.0,-0.47642487,0.0,0.0,1.1776894,0.0,0.0,0.9385459,0.0,0.0,0.23839219,0.7043221,0.0,0.0,-0.11111111,0.0,0.0,1.0970448,0.0,0.0
1263,0.0,-0.6790849,1.4022938,1.0,0.0,0.0,0.22691785,0.0,-1.1130905,0.028086374,0.0,0.0,-0.9830026,0.51282054,0.14454833,0.10839134,1.0,-0.5665767,0.0,0.0,0.0,0.28395662,-0.9098563,0.0,0.0,0.0,0.28318158,0.0,0.0,-0.96822995,0.0,0.0,0.23295055,0.0,0.0,0.6182739,0.11669353,0.0,1.0,-0.33333334,1.0,0.0,-0.04392235,0.0,0.0
5349,1.0,0.8064539,0.6354702,0.0,0.0,0.0,0.74938744,0.0,-0.3621004,0.627272,0.0,0.0,0.5939765,-1.2307693,0.72941756,-0.36949268,0.0,0.20791481,0.0,1.0,0.0,0.6098709,0.9863832,0.0,1.0,0.0,-0.46460888,0.0,0.0,-0.49966267,0.0,1.0,-0.70075625,0.0,0.0,-0.51690197,-0.0130688315,0.0,0.0,0.44444445,0.0,0.0,0.09464497,0.0,0.0
510,1.0,-0.42057863,-0.4117583,0.0,0.0,1.0,0.5855863,0.0,0.86155766,-1.1795405,0.0,0.0,0.033482496,-0.6666667,0.58983415,0.38761035,0.0,0.3104488,0.0,0.0,0.0,0.6010946,0.31085208,1.0,0.0,0.0,-1.1771289,0.0,0.0,0.32392567,0.0,0.0,0.7849945,0.0,0.0,-0.9634566,-0.08488294,0.0,0.0,0.5555556,0.0,0.0,-1.0751109,0.0,1.0
11752,0.0,0.13272159,0.18831964,1.0,0.0,1.0,0.2863515,1.0,-1.0977926,-1.2157536,0.0,0.0,1.2339551,0.5641026,0.2626273,0.021890018,0.0,-0.054770518,0.0,0.0,0.0,0.21477886,1.5583303,0.0,0.0,0.0,0.43218488,1.0,0.0,0.081162855,0.0,0.0,-0.3840946,0.0,0.0,-0.0006244533,-1.0575439,0.0,0.0,-0.44444445,0.0,0.0,0.23379093,0.0,0.0
7166,0.0,-0.060687214,0.6950998,0.0,0.0,0.0,-0.61675584,0.0,-0.49261135,0.043144763,0.0,1.0,1.2721555,0.8717949,-0.63372225,-0.4419107,0.0,0.6045414,0.0,0.0,0.0,-0.5142997,0.5544198,0.0,0.0,0.0,-0.39361024,0.0,0.0,0.7112688,0.0,0.0,-0.28025755,0.0,1.0,-0.14179908,-0.47877634,0.0,1.0,-0.6666667,0.0,0.0,0.10414557,0.0,0.0
7921,0.0,0.39894637,-0.79834723,0.0,1.0,0.0,-0.99103355,0.0,0.59140927,0.014820841,0.0,0.0,-1.1226891,-1.2820513,-0.9384596,-0.87199295,0.0,0.7570382,0.0,0.0,1.0,-1.0181972,-0.28124234,0.0,0.0,0.0,-0.7557845,1.0,0.0,0.4276894,0.0,0.0,-0.61814916,1.0,0.0,-1.0421929,0.19504791,0.0,0.0,-0.22222222,0.0,0.0,0.23709215,1.0,0.0
11070,0.0,0.21976934,0.33032328,0.0,0.0,0.0,0.8185983,0.0,0.4567967,-0.4620591,1.0,0.0,-0.580626,0.8717949,0.67307496,0.9136769,0.0,0.57192934,0.0,1.0,0.0,0.7936736,0.20861928,0.0,0.0,0.0,0.99477106,0.0,0.0,1.175134,0.0,1.0,0.91119117,0.0,0.0,0.18957332,1.281097,0.0,0.0,-0.8888889,0.0,0.0,-1.0455334,0.0,0.0
6983,0.0,0.5651931,1.0813092,0.0,0.0,0.0,-0.31793448,0.0,0.2992351,-0.0970176,0.0,0.0,-0.13073269,-0.30769232,-0.30022278,-0.6971173,1.0,-0.84986514,1.0,0.0,1.0,-0.29289892,-0.32841533,0.0,0.0,0.0,0.6252806,0.0,0.0,-0.93371016,0.0,0.0,-0.28025848,0.0,0.0,0.4323795,-0.36584523,0.0,0.0,0.22222222,0.0,1.0,0.058482353,1.0,0.0
5920,0.0,-0.6324135,0.40519398,1.0,1.0,0.0,0.2931899,0.0,-0.0852663,0.27088463,0.0,0.0,0.11625683,0.025641026,0.322876,-0.010715142,0.0,0.7336571,0.0,0.0,0.0,0.40503263,-0.05472766,0.0,0.0,0.0,0.14852807,0.0,1.0,-0.68289244,0.0,0.0,-0.27204534,0.0,0.0,-0.8838218,0.7214112,0.0,0.0,-0.6666667,0.0,0.0,-0.3645713,1.0,0.0
14781,0.0,-0.59823006,-0.55513245,0.0,0.0,0.0,-0.36282635,0.0,0.44447488,0.48959193,1.0,0.0,-0.10704362,0.20512821,-0.35217124,-1.8749696,0.0,-0.34498852,0.0,1.0,0.0,-0.37577337,-0.29721805,1.0,0.0,0.0,0.4247636,0.0,0.0,-0.61467063,0.0,0.0,-1.567985,0.0,0.0,0.81206584,0.32100096,1.0,0.0,0.6666667,0.0,0.0,0.4186372,0.0,0.0
1437,0.0,-0.40141085,0.3275605,0.0,0.0,1.0,0.034451824,0.0,-0.28864163,-0.48351452,0.0,0.0,1.3095943,0.94871795,-0.06932988,-0.39444694,0.0,1.1222502,0.0,1.0,0.0,-0.09872307,-1.0787107,1.0,0.0,0.0,0.4727405,0.0,0.0,-0.18865764,0.0,0.0,-0.7375829,0.0,0.0,0.64682746,-0.06972778,1.0,0.0,-0.9444444,0.0,0.0,0.87454486,0.0,0.0
16511,0.0,-0.46271655,0.10128856,0.0,0.0,0.0,0.8263387,0.0,-0.5143927,-0.42213464,1.0,0.0,0.6695375,0.20512821,0.92376435,0.58520585,0.0,0.502694,0.0,1.0,0.0,0.7917472,0.08394537,1.0,0.0,0.0,-0.7524528,0.0,0.0,0.1871039,0.0,0.0,0.77387166,0.0,0.0,0.7770786,-0.32257158,1.0,0.0,0.6666667,0.0,0.0,0.7289918,0.0,0.0
5598,0.0,0.41243997,1.3053073,0.0,0.0,0.0,0.58557254,1.0,-0.13919902,1.0326128,1.0,0.0,0.4539023,0.5897436,0.5888401,0.76748115,0.0,-0.7414632,1.0,0.0,0.0,0.5952349,-0.5935219,0.0,0.0,0.0,-0.24368897,0.0,0.0,0.54741997,0.0,0.0,0.7743771,0.0,0.0,0.14190523,0.6815952,0.0,0.0,0.6111111,0.0,0.0,-1.0818641,0.0,1.0
4903,0.0,-0.51417017,-0.0967193,0.0,1.0,0.0,-0.81061447,0.0,0.13758028,0.27088463,0.0,0.0,-1.1810614,0.6923077,-0.78075904,0.6312749,0.0,-1.061029,0.0,0.0,0.0,-0.79081905,-4.0358853,0.0,0.0,1.0,-0.58379203,1.0,0.0,-0.71919084,1.0,0.0,0.36303645,0.0,0.0,-0.097129256,0.5172327,0.0,0.0,-0.33333334,0.0,0.0,-0.48048013,0.0,0.0
13323,0.0,-0.10066693,-0.19318129,0.0,0.0,0.0,-0.8790665,0.0,-0.9877098,-0.930909,0.0,0.0,-1.1002167,-0.2820513,-0.834496,0.13190308,1.0,-0.85402346,1.0,0.0,0.0,-0.7816117,1.4791371,0.0,0.0,0.0,-0.67543364,0.0,0.0,-0.8267674,1.0,0.0,-0.33147332,0.0,0.0,-0.08474367,-0.6760747,0.0,0.0,-0.7222222,0.0,1.0,-0.41444576,1.0,0.0
3960,0.0,0.39496565,0.16933212,0.0,0.0,1.0,-0.5155632,0.0,1.0264542,1.0326128,0.0,0.0,1.073289,0.974359,-0.5400485,-0.307482,0.0,-0.03149801,0.0,0.0,0.0,-0.43999293,0.3078476,1.0,0.0,0.0,0.8198896,0.0,0.0,-0.49180195,0.0,0.0,-0.60318863,0.0,0.0,0.25477427,-0.49054414,1.0,0.0,0.2777778,0.0,1.0,-0.4001182,0.0,0.0
15374,0.0,-0.55177927,-0.33012798,0.0,0.0,0.0,0.044789474,0.0,0.11579895,0.17707571,1.0,0.0,0.15914848,0.20512821,0.08518673,-1.0316837,0.0,-0.05442454,0.0,1.0,0.0,0.024422746,-0.16656505,1.0,0.0,0.0,0.021243308,0.0,0.0,-0.33984137,0.0,0.0,-0.76525617,0.0,0.0,0.8000728,0.10040144,1.0,0.0,0.6666667,0.0,0.0,0.52502066,0.0,0.0
11384,0.0,0.32003844,1.034817,1.0,0.0,0.0,0.53973776,0.0,0.3576826,0.05811743,0.0,1.0,-0.08147137,0.51282054,0.6282313,0.44252142,0.0,-0.66865665,0.0,0.0,0.0,0.5591063,-0.059301764,1.0,0.0,0.0,-0.5363954,0.0,0.0,-0.4333422,0.0,0.0,0.026219666,0.0,0.0,-0.43276757,-0.24234185,1.0,0.0,-0.6111111,0.0,0.0,-1.0369725,0.0,0.0
3013,0.0,0.19940923,-0.002035899,0.0,0.0,0.0,0.29033253,1.0,-0.6458942,-0.16223453,1.0,0.0,1.003286,-0.3846154,0.26680604,0.26911846,0.0,-0.43141043,0.0,0.0,0.0,0.33493638,-0.9940276,0.0,0.0,0.0,-0.3547755,0.0,0.0,0.48470786,0.0,0.0,0.5413679,1.0,0.0,-0.21645425,-0.19332494,0.0,1.0,-0.3888889,0.0,0.0,0.8252886,0.0,0.0
15757,0.0,-0.52177835,-0.18480484,0.0,0.0,0.0,0.30805528,0.0,-0.09648366,-0.024769446,1.0,0.0,0.33107385,0.20512821,0.36766285,-0.48703197,0.0,0.13324158,0.0,1.0,0.0,0.28289714,-0.08218127,1.0,0.0,0.0,-0.23937678,0.0,0.0,-0.16233593,0.0,0.0,-0.24679899,0.0,0.0,0.79232687,-0.04207812,1.0,0.0,0.6666667,0.0,0.0,0.5937282,0.0,0.0
6246,0.0,-0.61728513,1.3259983,0.0,0.0,0.0,0.050630335,1.0,-0.8514026,0.43151155,0.0,0.0,-0.69360375,0.5897436,0.06901962,0.5246621,1.0,0.3276272,0.0,0.0,0.0,0.02339469,0.942493,1.0,0.0,0.0,-0.6547256,0.0,0.0,-0.8081633,0.0,0.0,-0.0045008585,1.0,0.0,0.7872519,-0.65327746,0.0,0.0,0.22222222,0.0,0.0,-0.28479794,1.0,0.0
2919,0.0,-0.16889781,0.17438136,0.0,0.0,0.0,0.43486628,0.0,0.54602975,-0.5076396,0.0,0.0,0.8905046,0.33333334,0.544394,-0.3175504,0.0,0.031232068,0.0,1.0,0.0,0.38337985,-0.19870348,0.0,1.0,0.0,0.5579814,1.0,0.0,-0.40761337,0.0,0.0,-0.64955705,0.0,0.0,-0.349172,1.1279397,1.0,0.0,0.6111111,0.0,0.0,0.084132984,0.0,0.0
3367,0.0,-0.0117004085,0.6375038,0.0,0.0,0.0,0.12790404,1.0,0.6845501,0.7561593,0.0,0.0,0.010431483,-0.4871795,0.13259687,-0.46158874,1.0,0.3609497,0.0,0.0,0.0,0.17375173,0.009858939,0.0,0.0,0.0,0.4235855,0.0,1.0,-0.8729607,0.0,0.0,-0.7050938,0.0,0.0,-0.42132044,0.5234096,0.0,0.0,0.44444445,0.0,1.0,0.72933054,0.0,0.0
9668,0.0,0.04137626,0.34137297,0.0,0.0,1.0,-0.14382887,0.0,0.58579427,1.0326128,0.0,0.0,-0.5485928,-0.74358976,-0.119297415,-0.2831511,0.0,0.23524638,0.0,0.0,0.0,-0.14896724,0.4064624,0.0,0.0,1.0,-0.60375214,1.0,0.0,-0.31595248,1.0,0.0,-0.7583035,0.0,0.0,-1.1483964,-0.26955783,0.0,0.0,0.5,0.0,0.0,-0.38817692,1.0,0.0
561,0.0,-0.11935708,-0.9963654,0.0,0.0,0.0,0.62078846,1.0,-1.3019562,-0.0720462,0.0,1.0,-0.30966544,0.30769232,0.6342637,-0.5328058,0.0,-0.40348613,0.0,0.0,0.0,0.47815666,-0.12793878,0.0,0.0,1.0,-0.58701366,0.0,0.0,-0.028877214,0.0,1.0,-0.3278896,0.0,0.0,0.08098892,-0.15226653,0.0,0.0,0.16666667,0.0,0.0,-0.6401382,0.0,0.0
17041,0.0,-0.46840596,-0.48216042,0.0,0.0,0.0,0.6794202,0.0,0.27126125,0.1855213,0.0,1.0,0.6804585,0.974359,0.5707689,0.88142926,0.0,0.40784237,0.0,1.0,1.0,0.5842606,0.17018004,0.0,0.0,0.0,0.1658919,0.0,0.0,-0.39033815,0.0,0.0,0.9126572,0.0,0.0,-0.8244256,0.9082779,0.0,1.0,0.11111111,0.0,0.0,0.17672056,0.0,0.0
753,1.0,0.58959496,-0.24250965,0.0,0.0,1.0,0.3870513,0.0,-0.7597119,-0.8694557,0.0,0.0,-0.24403645,-1.051282,0.4828704,0.50258505,0.0,0.7073832,0.0,0.0,0.0,0.5056652,-0.98392034,0.0,0.0,0.0,0.01472249,1.0,0.0,-0.007288302,0.0,0.0,0.85039777,1.0,0.0,-0.109219566,0.24161515,0.0,0.0,-0.8888889,0.0,0.0,-0.35383677,0.0,0.0
7787,0.0,0.72107965,-0.08584527,0.0,0.0,0.0,-0.88294595,0.0,-0.8509979,0.27088463,0.0,0.0,-0.46569443,-0.3846154,-0.9388474,0.117640585,1.0,0.28328845,0.0,1.0,0.0,-1.0234745,1.0127789,1.0,0.0,0.0,-0.054337643,0.0,0.0,0.80882776,0.0,0.0,-0.2111119,0.0,0.0,0.51755226,-1.1173675,0.0,0.0,-0.7222222,0.0,0.0,-0.29599488,0.0,0.0
1800,0.0,0.1337426,0.37354767,1.0,0.0,0.0,-0.21026254,0.0,-0.20374629,-0.29304832,0.0,1.0,-0.0052682157,-0.25641027,-0.29816014,0.5427563,0.0,0.10486398,1.0,0.0,0.0,-0.24196269,0.21219836,0.0,0.0,0.0,-0.22600748,0.0,0.0,0.02537106,0.0,0.0,0.041565493,0.0,0.0,-0.2665256,0.9377326,0.0,0.0,-0.16666667,1.0,0.0,-0.3445167,0.0,0.0
13796,0.0,-0.67538583,-0.92887515,0.0,0.0,0.0,-1.0398942,0.0,0.9904161,1.0086962,1.0,0.0,-0.5492011,0.20512821,-1.0786436,-3.2757049,0.0,-0.82762855,0.0,1.0,0.0,-1.0405179,-0.5142389,1.0,0.0,0.0,1.0950296,0.0,0.0,-1.0711657,0.0,0.0,-2.9013543,0.0,0.0,0.83198684,0.687444,1.0,0.0,0.6666667,0.0,0.0,0.24193394,0.0,0.0
9853,0.0,0.6341504,-0.4206656,0.0,0.0,0.0,-0.26577553,0.0,0.17943145,0.27088463,0.0,0.0,-0.83480126,-0.23076923,-0.29714048,-0.1640076,0.0,-0.5532495,0.0,0.0,1.0,-0.36131695,-0.52489084,0.0,1.0,0.0,0.29947737,0.0,0.0,-0.6763708,0.0,0.0,-0.72586477,0.0,1.0,0.11919387,-1.0856038,0.0,1.0,-0.7777778,0.0,0.0,-0.26394457,1.0,0.0
336,0.0,-0.34218472,-0.9575012,1.0,0.0,0.0,0.7183291,0.0,-0.11085842,-1.2525718,0.0,0.0,-1.3493025,-0.41025642,0.7374102,1.244395,0.0,-0.22017446,0.0,0.0,0.0,0.7767832,-0.6222967,0.0,1.0,0.0,0.86363435,0.0,0.0,0.2321319,0.0,0.0,0.84849924,0.0,0.0,0.057448816,0.97734934,0.0,1.0,-0.055555556,0.0,0.0,-0.57278335,0.0,0.0
8218,0.0,-0.45523977,0.4789911,0.0,0.0,0.0,0.8295862,0.0,0.7525119,0.27088463,1.0,0.0,-0.33844703,-0.8717949,0.89049935,0.48024696,0.0,-0.84986514,0.0,1.0,1.0,0.83156335,-0.8542384,1.0,0.0,0.0,-0.7100312,0.0,0.0,1.2966738,0.0,0.0,0.7689914,0.0,0.0,0.407793,-1.1730536,0.0,0.0,0.055555556,0.0,0.0,-0.78794646,1.0,0.0
14721,0.0,-0.602929,-0.57789856,0.0,0.0,0.0,-0.4040688,0.0,0.47772652,0.52121246,1.0,0.0,-0.1339771,0.20512821,-0.3964234,-1.9602933,0.0,-0.37438792,0.0,1.0,0.0,-0.4162655,-0.31043762,1.0,0.0,0.0,0.46559188,0.0,0.0,-0.64247453,0.0,0.0,-1.6492056,0.0,0.0,0.8132791,0.34332934,1.0,0.0,0.6666667,0.0,0.0,0.40787297,0.0,0.0
851,0.0,-0.8371848,-0.09925376,0.0,0.0,0.0,0.39335254,0.0,-0.22973044,-1.2525718,0.0,0.0,0.7419345,-1.0,0.39024076,0.24923588,0.0,-0.103843,0.0,0.0,0.0,0.5066401,-0.5828385,0.0,1.0,0.0,0.3137471,0.0,1.0,0.80810195,1.0,0.0,0.083920196,0.0,0.0,-0.4278415,0.5682656,0.0,0.0,-0.33333334,0.0,0.0,-0.9288605,1.0,1.0
4476,0.0,-0.048492737,-0.77134746,0.0,0.0,0.0,-0.66321725,0.0,0.42771417,-0.56269366,0.0,1.0,-0.07221985,-1.1025641,-0.6037669,0.6612502,0.0,0.23516853,0.0,0.0,0.0,-0.5681727,0.8384482,0.0,0.0,0.0,-0.19544443,1.0,0.0,0.17175043,0.0,0.0,0.05679241,0.0,0.0,-0.33944657,-0.17685704,0.0,0.0,0.33333334,1.0,0.0,0.6227344,0.0,1.0
4215,0.0,0.31313556,1.0020767,0.0,0.0,0.0,-0.57159084,0.0,1.0240513,-0.9980437,0.0,0.0,-1.2607361,0.35897437,-0.4410009,0.26853794,1.0,-0.4252777,0.0,0.0,0.0,-0.48912042,1.1741085,0.0,0.0,0.0,0.6004355,1.0,0.0,-0.17730097,1.0,0.0,0.2971796,0.0,0.0,0.50321573,-0.6783368,0.0,0.0,0.16666667,0.0,0.0,0.039092917,0.0,1.0
3468,0.0,0.06859585,0.15767786,0.0,1.0,0.0,0.035547942,0.0,0.7258659,-0.25186422,0.0,0.0,0.84255457,-0.43589744,-0.030767847,0.30950698,0.0,0.1944113,1.0,0.0,0.0,0.013375186,0.065518774,0.0,0.0,1.0,1.0641965,0.0,0.0,0.84125197,1.0,0.0,0.39808646,0.0,0.0,-0.6552674,0.11390395,0.0,0.0,-0.5555556,0.0,0.0,0.51595527,0.0,0.0
8244,0.0,-0.021584144,0.17467898,0.0,0.0,1.0,0.8191385,0.0,-0.39903635,-0.85558575,0.0,0.0,-0.9293614,0.9230769,0.6800442,0.021161454,0.0,-0.5425932,0.0,0.0,0.0,0.80141866,1.0706966,0.0,0.0,1.0,0.4976607,0.0,0.0,-0.8941203,0.0,0.0,0.020953504,0.0,0.0,-0.4770413,0.53118056,0.0,1.0,-0.6666667,1.0,0.0,0.071585864,0.0,0.0
17170,0.0,0.8044142,1.0596942,0.0,0.0,0.0,0.5622515,1.0,-0.6145817,-0.43548954,0.0,1.0,-0.31572452,0.35897437,0.623952,-0.1813967,0.0,1.0302218,0.0,0.0,0.0,0.6132,0.25221765,0.0,0.0,0.0,1.0401442,0.0,0.0,0.5380668,0.0,1.0,-0.38870394,0.0,0.0,0.38834485,-0.6979928,0.0,0.0,0.22222222,0.0,0.0,-0.5795267,1.0,1.0
6924,0.0,-0.035314813,0.055054132,0.0,0.0,0.0,-0.333959,0.0,1.1022357,0.16780923,0.0,0.0,-0.5589722,0.25641027,-0.3026367,0.39452097,1.0,-0.24495432,1.0,1.0,1.0,-0.26757947,0.21004821,0.0,0.0,0.0,-0.22214301,0.0,0.0,1.1398578,0.0,0.0,0.32582745,0.0,0.0,-0.55623895,-0.9937,0.0,0.0,-0.055555556,0.0,0.0,0.46297747,0.0,0.0
12599,0.0,-0.4461834,-0.041902278,0.0,0.0,0.0,-0.37540358,0.0,-0.01360332,-0.44685107,0.0,1.0,-0.48956373,-0.15384616,-0.32446045,1.0426269,0.0,-0.11710278,0.0,1.0,0.0,-0.34333566,-0.45617905,0.0,0.0,0.0,-0.73267275,0.0,0.0,-0.9659709,0.0,0.0,0.78089416,0.0,0.0,-0.20940864,1.400088,1.0,1.0,0.2777778,0.0,0.0,-0.871941,0.0,0.0
13868,0.0,-0.6697457,-0.9015559,0.0,0.0,0.0,-0.99040276,0.0,0.95051247,0.97075135,1.0,0.0,-0.51688105,0.20512821,-1.0255411,-3.1733158,0.0,-0.79234934,0.0,1.0,0.0,-0.991927,-0.49837542,1.0,0.0,0.0,1.0460347,0.0,0.0,-1.037801,0.0,0.0,-2.80389,0.0,0.0,0.83053094,0.6606499,1.0,0.0,0.6666667,0.0,0.0,0.25484952,0.0,0.0
12283,1.0,-0.2898075,0.99853665,0.0,0.0,1.0,-0.069892794,0.0,-0.6636877,0.27088463,0.0,0.0,-1.089021,0.6666667,-0.11850143,-0.7869176,0.0,0.646393,0.0,0.0,0.0,-0.14375848,-0.8271035,0.0,0.0,1.0,0.03430245,0.0,0.0,0.39852598,0.0,0.0,-0.59947467,0.0,0.0,0.19590439,-0.5117004,0.0,1.0,-0.22222222,0.0,0.0,-0.42542017,0.0,0.0
15746,0.0,-0.52263975,-0.18897855,0.0,0.0,0.0,0.30049443,0.0,-0.0903881,-0.018972449,1.0,0.0,0.3261359,0.20512821,0.35955012,-0.50267464,0.0,0.1278518,0.0,1.0,0.0,0.27547356,-0.084603734,1.0,0.0,0.0,-0.23189047,0.0,0.0,-0.16743672,0.0,0.0,-0.26168936,0.0,0.0,0.7925499,-0.03798752,1.0,0.0,0.6666667,0.0,0.0,0.59175485,0.0,0.0
